amount,hour,isWeekend,daysSinceLastTransaction,merchantCategory,userActivityLevel,amountVelocity,timeOfDayRisk,merchantRiskScore,isRoundAmount,isFraud,fraudPattern,transactionID,userID,merchantID
251.59,14,0,0,5,3,2515.9,1,2,0,False,none,20775,7,M193
151.29,14,0,0,4,3,1512.8999999999999,1,1,0,False,none,20776,17,M325
137.33,14,0,0,6,2,1373.3,1,1,0,False,none,20777,6,M738
232.58,14,0,0,3,1,2325.8,1,2,0,False,none,20778,20,M635
29.55,14,0,0,7,4,295.5,1,1,0,False,none,20779,3,M437
329.77,14,0,0,0,2,3297.7,1,1,0,False,none,20780,1,M506
466.89,14,0,0,5,2,4668.9,1,1,0,False,none,20781,1,M176
367.78,14,0,0,4,2,3677.7999999999997,1,1,0,False,none,20782,1,M677
155.95,14,0,0,6,1,1559.4999999999998,1,1,0,False,none,20783,10,M637
589.51,14,0,0,2,3,5895.099999999999,1,1,0,False,none,20784,2,M338
503.25,14,0,0,1,5,5032.5,1,1,0,False,none,20785,19,M936
49.29,14,0,0,0,2,492.9,1,3,0,False,none,20786,16,M872
40.0,14,0,0,0,2,400.0,1,2,1,False,none,20787,11,M877
172.89,14,0,0,8,1,1728.8999999999999,1,1,0,False,none,20788,10,M409
5.0,14,0,0,2,4,50.0,1,1,0,False,none,20789,23,M967
462.91,14,0,0,2,3,4629.1,1,3,0,False,none,20790,22,M817
18.18,14,0,0,3,2,181.79999999999998,1,1,0,False,none,20791,11,M832
247.07,14,0,0,7,2,2470.7,1,1,0,False,none,20792,1,M452
129.83,14,0,0,3,1,1298.3,1,1,0,False,none,20793,10,M600
329.29,14,0,0,3,2,3292.9,1,1,0,False,none,20794,1,M711
7.97,14,0,0,1,4,79.69999999999999,1,1,0,False,none,20795,18,M283
421.48,14,0,0,0,1,4214.8,1,1,0,False,none,20796,20,M314
5.91,14,0,0,8,4,59.1,1,1,0,False,none,20797,18,M735
48.3,14,0,0,3,4,482.99999999999994,1,1,0,False,none,20798,13,M832
179.2,14,0,0,1,3,1791.9999999999998,1,1,0,False,none,20799,17,M797
28.47,14,0,0,8,2,284.7,1,1,0,False,none,20800,11,M747
637.02,14,0,0,2,3,6370.2,1,1,0,False,none,20801,2,M548
192.21,14,0,0,9,3,1922.1,1,1,0,False,none,20802,17,M306
132.8,14,0,0,0,1,1328.0,1,1,0,False,none,20803,10,M533
500.0,14,0,0,2,1,5000.0,1,1,1,False,none,20804,20,M585
145.58,14,0,0,8,1,1455.8,1,1,0,False,none,20805,10,M292
166.77,14,0,0,4,5,1667.7,1,1,0,False,none,20806,9,M579
483.49,14,0,0,8,3,4834.9,1,1,0,False,none,20807,22,M598
55.25,14,0,0,8,5,552.5,1,1,0,False,none,20808,24,M598
23.89,14,0,0,4,4,238.9,1,1,0,False,none,20809,23,M825
58.48,14,0,0,4,4,584.8,1,1,0,False,none,20810,13,M864
577.37,14,0,0,9,3,5773.7,1,1,0,False,none,20811,22,M219
68.85,14,0,0,0,3,688.4999999999999,1,1,0,False,none,20812,12,M130
65.87,14,0,0,8,5,658.7,1,1,0,False,none,20813,14,M547
5.93,14,0,0,4,4,59.3,1,1,0,False,none,20814,18,M780
57.6,14,0,0,8,4,576.0,1,2,0,False,none,20815,13,M796
778.5,14,0,0,5,5,7785.0,1,1,0,False,none,20816,19,M188
60.33,14,0,0,1,5,603.3,1,1,0,False,none,20817,4,M766
106.32,14,0,0,4,1,1063.1999999999998,1,2,0,False,none,20818,25,M799
142.86,14,0,0,6,2,1428.6000000000001,1,1,0,False,none,20819,6,M995
337.38,14,0,0,5,2,3373.7999999999997,1,2,0,False,none,20820,1,M365
93.68,14,0,0,9,1,936.8000000000001,1,1,0,False,none,20821,5,M266
190.64,14,0,0,4,3,1906.3999999999999,1,1,0,False,none,20822,17,M608
269.93,14,0,0,0,2,2699.2999999999997,1,3,0,False,none,20823,21,M316
98.55,14,0,0,4,1,985.4999999999999,1,1,0,False,none,20824,5,M545
165.69,14,0,0,8,3,1656.8999999999999,1,1,0,False,none,20825,17,M737
178.01,14,0,0,3,1,1780.1,1,1,0,False,none,20826,20,M600
505.53,14,0,0,2,3,5055.299999999999,1,1,0,False,none,20827,22,M993
179.33,14,0,0,4,5,1793.3,1,1,0,False,none,20828,9,M862
627.06,14,0,0,8,3,6270.599999999999,1,1,0,False,none,20829,22,M297
496.34,14,0,0,2,3,4963.4,1,1,0,False,none,20830,2,M405
74.81,14,0,0,4,4,748.1,1,1,0,False,none,20831,13,M566
98.4,14,0,0,6,5,984.0,1,1,0,False,none,20832,14,M250
117.42,14,0,0,4,3,1174.2,1,1,0,False,none,20833,12,M730
272.18,14,0,0,0,2,2721.7999999999997,1,2,0,False,none,20834,21,M877
23.15,14,0,0,7,5,231.49999999999997,1,1,0,False,none,20835,24,M485
34.0,14,0,0,4,2,340.0,1,2,0,False,none,20836,11,M615
63.51,14,0,0,3,5,635.0999999999999,1,1,0,False,none,20837,24,M885
82.96,14,0,0,4,3,829.5999999999999,1,3,0,False,none,20838,12,M169
406.87,14,0,0,1,5,4068.7,1,1,0,True,unusual_item,20839,14,M926
49.66,14,0,0,3,3,496.59999999999997,1,1,0,False,none,20840,12,M267
371.15,14,0,0,5,2,3711.4999999999995,1,1,0,False,none,20841,21,M818
67.96,14,0,0,4,5,679.5999999999999,1,3,0,False,none,20842,9,M994
139.9,14,0,0,7,2,1399.0,1,1,0,False,none,20843,6,M291
1412.93,14,0,0,6,5,14129.3,1,2,0,False,none,20844,19,M496
291.81,14,0,0,5,2,2918.1,1,2,0,False,none,20845,21,M696
318.7,14,0,0,7,2,3186.9999999999995,1,2,0,False,none,20846,1,M345
81.51,14,0,0,3,4,815.1,1,1,0,False,none,20847,13,M836
84.42,14,0,0,2,1,844.1999999999999,1,3,0,False,none,20848,15,M221
19.77,14,0,0,7,2,197.7,1,1,0,False,none,20849,11,M109
100.0,14,0,0,3,4,1000.0,1,1,1,False,none,20850,13,M918
117.66,14,0,0,6,3,1176.6,1,1,0,False,none,20851,12,M944
30.0,14,0,0,9,1,300.0,1,1,1,False,none,20852,15,M341
117.25,14,0,0,8,1,1172.5,1,1,0,False,none,20853,25,M563
115.69,14,0,0,5,1,1156.8999999999999,1,2,0,False,none,20854,5,M193
145.32,14,0,0,5,2,1453.1999999999998,1,2,0,False,none,20855,6,M199
82.54,14,0,0,6,2,825.4,1,1,0,False,none,20856,6,M956
342.99,14,0,0,1,5,3429.9,1,1,0,False,none,20857,24,M838
127.85,14,0,0,6,5,1278.4999999999998,1,1,0,False,none,20858,14,M492
74.23,14,0,0,2,5,742.3,1,1,0,False,none,20859,14,M611
690.04,14,0,0,4,5,6900.4,1,1,0,False,none,20860,19,M530
25.1,14,0,0,9,4,251.0,1,1,0,False,none,20861,13,M557
4.62,14,0,0,6,4,46.199999999999996,1,1,0,False,none,20862,18,M468
19.69,14,0,0,2,5,196.9,1,1,0,False,none,20863,4,M585
7.44,14,0,0,9,5,74.4,1,1,0,False,none,20864,24,M281
19.89,14,0,0,7,2,198.9,1,1,0,False,none,20865,11,M953
346.54,14,0,0,8,2,3465.4,1,1,0,False,none,20866,21,M487
13.82,14,0,0,5,5,138.2,1,1,0,False,none,20867,24,M518
140.92,14,0,0,3,5,1409.1999999999998,1,2,0,False,none,20868,14,M719
110.28,14,0,0,6,1,1102.8,1,1,0,False,none,20869,5,M788
80.48,14,0,0,2,1,804.8,1,1,0,False,none,20870,25,M890
86.31,14,0,0,4,3,863.1,1,1,0,False,none,20871,12,M462
137.48,14,0,0,4,5,1374.7999999999997,1,1,0,False,none,20872,9,M990
240.5,14,0,0,4,3,2405.0,1,1,0,False,none,20873,17,M889
319.04,14,0,0,6,3,3190.4,1,2,0,False,none,20874,7,M496
112.61,14,0,0,4,3,1126.1,1,1,0,False,none,20875,17,M975
101.69,14,0,0,3,5,1016.9,1,2,0,False,none,20876,9,M930
473.19,14,0,0,2,3,4731.9,1,1,0,False,none,20877,2,M971
81.87,14,0,0,8,4,818.7,1,1,0,False,none,20878,13,M443
8.37,14,0,0,9,4,83.69999999999999,1,1,0,False,none,20879,18,M655
4.42,14,0,0,4,4,44.199999999999996,1,1,0,False,none,20880,18,M746
20.0,14,0,0,0,5,200.0,1,2,1,False,none,20881,9,M700
64.98,14,0,0,8,1,649.8,1,1,0,False,none,20882,5,M779
30.72,14,0,0,6,5,307.2,1,2,0,False,none,20883,4,M785
114.42,14,0,0,6,5,1144.2,1,2,0,False,none,20884,14,M528
223.52,14,0,0,0,1,2235.2,1,3,0,False,none,20885,10,M316
16.4,14,0,0,3,4,163.99999999999997,1,1,0,False,none,20886,8,M289
46.77,14,0,0,3,2,467.7,1,1,0,False,none,20887,16,M323
110.34,14,0,0,0,1,1103.3999999999999,1,2,0,False,none,20888,15,M700
5.0,14,0,0,0,2,50.0,1,2,0,False,none,20889,11,M118
92.65,14,0,0,0,2,926.5,1,1,0,False,none,20890,6,M488
193.92,14,0,0,9,1,1939.1999999999998,1,2,0,False,none,20891,10,M954
65.98,14,0,0,3,4,659.8,1,1,0,False,none,20892,13,M342
35.42,14,0,0,6,4,354.2,1,1,0,False,none,20893,3,M362
528.4,14,0,0,7,3,5283.999999999999,1,2,0,False,none,20894,2,M226
70.99,14,0,0,5,1,709.8999999999999,1,1,0,False,none,20895,5,M162
18.13,14,0,0,6,4,181.29999999999998,1,1,0,False,none,20896,8,M117
125.25,14,0,0,4,2,1252.5,1,1,0,False,none,20897,6,M552
497.89,14,0,0,1,3,4978.9,1,1,0,False,none,20898,22,M128
195.26,14,0,0,7,3,1952.6,1,2,0,False,none,20899,7,M946
159.18,14,0,0,9,2,1591.8,1,1,0,False,none,20900,6,M673
1643.5,14,0,0,2,5,16435.0,1,1,0,False,none,20901,19,M525
229.09,14,0,0,8,3,2290.9,1,1,0,False,none,20902,17,M328
68.1,14,0,0,7,1,680.9999999999999,1,1,0,False,none,20903,5,M592
409.89,14,0,0,6,1,4098.9,1,1,0,True,category_switch,20904,15,M977
108.26,14,0,0,1,1,1082.6,1,1,0,False,none,20905,5,M453
19.92,14,0,0,6,2,199.20000000000002,1,2,0,False,none,20906,11,M457
147.87,14,0,0,4,1,1478.7,1,2,0,False,none,20907,10,M904
47.37,14,0,0,3,2,473.69999999999993,1,1,0,False,none,20908,16,M397
102.86,14,0,0,7,1,1028.6,1,1,0,False,none,20909,25,M935
81.65,14,0,0,8,1,816.5,1,1,0,False,none,20910,5,M500
45.5,14,0,0,5,5,455.0,1,1,0,False,none,20911,4,M948
24.54,14,0,0,7,4,245.39999999999998,1,1,0,False,none,20912,23,M863
419.31,14,0,0,6,4,4193.099999999999,1,1,0,True,sudden_spike,20913,13,M956
36.61,14,0,0,8,4,366.09999999999997,1,1,0,False,none,20914,3,M842
123.05,14,0,0,4,1,1230.5,1,1,0,False,none,20915,15,M716
19.27,14,0,0,5,4,192.7,1,2,0,False,none,20916,8,M365
575.46,14,0,0,5,3,5754.6,1,1,0,False,none,20917,22,M133
379.48,14,0,0,1,2,3794.8,1,1,0,False,none,20918,1,M516
32.73,14,0,0,9,5,327.29999999999995,1,1,0,False,none,20919,4,M606
39.74,14,0,0,1,4,397.4,1,1,0,False,none,20920,3,M896
93.82,14,0,0,0,1,938.1999999999999,1,2,0,False,none,20921,5,M685
142.1,14,0,0,0,5,1420.9999999999998,1,1,0,False,none,20922,9,M698
48.68,14,0,0,7,2,486.79999999999995,1,1,0,False,none,20923,16,M935
172.21,14,0,0,9,3,1722.1,1,2,0,False,none,20924,7,M416
79.03,14,0,0,7,1,790.3,1,1,0,False,none,20925,15,M109
364.11,14,0,0,0,5,3641.1,1,1,0,False,none,20926,4,M570
103.71,14,0,0,4,1,1037.1,1,1,0,False,none,20927,25,M768
72.95,14,0,0,0,3,729.5,1,1,0,False,none,20928,12,M921
7.38,14,0,0,4,4,73.8,1,1,0,False,none,20929,18,M501
9.18,14,0,0,2,4,91.8,1,1,0,False,none,20930,18,M348
332.68,14,0,0,8,3,3326.7999999999997,1,1,0,False,none,20931,7,M999
39.31,14,0,0,2,4,393.1,1,1,0,False,none,20932,23,M525
57.46,14,0,0,4,4,574.6,1,3,0,False,none,20933,13,M215
10.0,14,0,0,4,4,100.0,1,3,1,False,none,20934,23,M148
67.69,14,0,0,3,1,676.9,1,1,0,False,none,20935,5,M748
31.69,14,0,0,4,4,316.9,1,1,0,False,none,20936,3,M730
179.0,14,0,0,4,5,1790.0,1,1,0,True,duplicate_amount,20937,14,M990
1484.09,14,0,0,5,5,14840.899999999998,1,1,0,False,none,20938,19,M919
158.64,14,0,0,1,5,1586.3999999999999,1,1,0,False,none,20939,14,M976
59.68,14,0,0,1,5,596.8,1,1,0,False,none,20940,9,M727
36.88,14,0,0,4,4,368.8,1,1,0,False,none,20941,23,M876
51.67,14,0,0,8,2,516.6999999999999,1,1,0,False,none,20942,16,M121
22.44,14,0,0,0,2,224.4,1,1,0,False,none,20943,11,M763
94.84,14,0,0,7,2,948.4,1,1,0,False,none,20944,6,M172
60.65,14,0,0,4,1,606.5,1,1,0,False,none,20945,25,M862
716.56,14,0,0,4,3,7165.599999999999,1,1,0,False,none,20946,2,M723
337.52,14,0,0,7,2,3375.2,1,1,0,False,none,20947,1,M662
119.62,14,0,0,3,5,1196.2,1,1,0,False,none,20948,9,M255
360.05,14,0,0,3,2,3600.5,1,3,0,False,none,20949,21,M446
92.18,14,0,0,1,1,921.8000000000001,1,1,0,False,none,20950,25,M447
41.66,14,0,0,6,5,416.59999999999997,1,2,0,False,none,20951,4,M686
24.64,14,0,0,0,4,246.4,1,3,0,False,none,20952,3,M939
214.84,14,0,0,9,2,2148.4,1,1,0,False,none,20953,21,M382
29.35,14,0,0,9,5,293.5,1,2,0,False,none,20954,4,M329
219.39,14,0,0,8,1,2193.8999999999996,1,1,0,False,none,20955,20,M880
220.74,14,0,0,0,3,2207.4,1,1,0,False,none,20956,7,M301
1461.08,14,0,0,7,5,14610.8,1,2,0,False,none,20957,19,M951
9.07,14,0,0,0,4,90.7,1,1,0,False,none,20958,18,M581
390.67,14,0,0,5,2,3906.7,1,1,0,False,none,20959,21,M567
104.07,14,0,0,9,5,1040.6999999999998,1,1,0,False,none,20960,14,M535
1283.9,14,0,0,5,5,12839.0,1,2,0,False,none,20961,19,M916
319.28,14,0,0,6,2,3192.7999999999997,1,1,0,False,none,20962,21,M395
51.52,14,0,0,2,2,515.2,1,1,0,False,none,20963,16,M393
100.45,14,0,0,2,1,1004.5,1,1,0,False,none,20964,5,M827
212.45,14,0,0,5,5,2124.4999999999995,1,2,0,False,none,20965,9,M315
95.54,14,0,0,6,3,955.4,1,1,0,False,none,20966,17,M549
200.0,14,0,0,4,2,2000.0,1,1,1,False,none,20967,6,M608
28.85,14,0,0,8,2,288.5,1,1,0,False,none,20968,11,M292
47.48,14,0,0,9,2,474.79999999999995,1,2,0,False,none,20969,16,M704
21.36,14,0,0,3,5,213.6,1,2,0,False,none,20970,4,M900
45.8,14,0,0,1,1,457.99999999999994,1,1,0,False,none,20971,15,M447
67.32,14,0,0,5,1,673.1999999999999,1,1,0,False,none,20972,15,M816
51.46,14,0,0,9,2,514.6,1,2,0,False,none,20973,16,M663
145.97,14,0,0,1,2,1459.6999999999998,1,1,0,False,none,20974,6,M261
541.15,14,0,0,9,3,5411.499999999999,1,1,0,False,none,20975,2,M382
155.85,14,0,0,7,1,1558.4999999999998,1,1,0,False,none,20976,10,M863
245.48,14,0,0,3,2,2454.7999999999997,1,1,0,False,none,20977,21,M190
14.64,14,0,0,9,4,146.4,1,1,0,False,none,20978,8,M309
92.99,14,0,0,8,3,929.8999999999999,1,1,0,False,none,20979,12,M166
56.69,14,0,0,6,5,566.9,1,2,0,False,none,20980,24,M693
211.15,14,0,0,6,1,2111.5,1,1,0,False,none,20981,20,M160
143.44,14,0,0,0,5,1434.3999999999999,1,1,0,False,none,20982,9,M624
9.3,14,0,0,3,5,93.0,1,1,0,False,none,20983,24,M791
49.2,14,0,0,9,5,492.0,1,1,0,False,none,20984,4,M655
17.74,14,0,0,8,5,177.39999999999998,1,2,0,False,none,20985,24,M691
4.59,14,0,0,7,4,45.9,1,2,0,False,none,20986,18,M946
1248.6,14,0,0,2,5,12485.999999999998,1,1,0,False,none,20987,19,M504
1141.07,14,0,0,1,5,11410.699999999999,1,1,0,False,none,20988,19,M260
670.13,14,0,0,7,3,6701.299999999999,1,1,0,False,none,20989,2,M172
47.87,14,0,0,2,2,478.69999999999993,1,1,0,False,none,20990,16,M156
579.12,14,0,0,7,3,5791.2,1,2,0,False,none,20991,2,M724
15.71,14,0,0,3,5,157.1,1,1,0,False,none,20992,24,M323
99.42,14,0,0,8,1,994.1999999999999,1,2,0,False,none,20993,5,M861
116.19,14,0,0,8,3,1161.8999999999999,1,1,0,False,none,20994,17,M598
31.48,14,0,0,9,2,314.8,1,1,0,False,none,20995,11,M535
1216.58,14,0,0,7,5,12165.8,1,2,0,False,none,20996,19,M664
7.05,14,0,0,4,4,70.5,1,1,0,False,none,20997,18,M973
245.06,14,0,0,1,3,2450.6,1,1,0,False,none,20998,17,M734
40.0,14,0,0,4,2,400.0,1,1,1,False,none,20999,6,M501
42.81,14,0,0,6,5,428.1,1,1,0,False,none,21000,9,M940
162.68,14,0,0,0,3,1626.8,1,1,0,False,none,21001,17,M191
49.13,14,0,0,2,2,491.3,1,1,0,False,none,21002,16,M504
52.31,14,0,0,5,2,523.1,1,1,0,False,none,21003,16,M162
915.81,14,0,0,1,5,9158.099999999999,1,1,0,False,none,21004,19,M175
27.62,14,0,0,9,4,276.2,1,1,0,False,none,21005,3,M320
500.0,14,0,0,3,1,5000.0,1,1,1,False,none,21006,20,M333
40.0,14,0,0,2,5,400.0,1,1,1,False,none,21007,14,M645
264.92,14,0,0,0,2,2649.2,1,1,0,False,none,21008,1,M144
550.43,14,0,0,0,3,5504.299999999999,1,1,0,False,none,21009,22,M860
50.14,14,0,0,3,3,501.4,1,2,0,False,none,21010,12,M719
24.16,14,0,0,6,4,241.6,1,1,0,False,none,21011,3,M956
87.88,14,0,0,7,3,878.8,1,2,0,False,none,21012,12,M171
29.03,14,0,0,5,4,290.3,1,1,0,False,none,21013,23,M567
304.51,14,0,0,9,2,3045.1,1,2,0,False,none,21014,1,M339
968.07,14,0,0,9,5,9680.7,1,2,0,False,none,21015,19,M369
400.52,14,0,0,9,1,4005.2,1,1,0,False,none,21016,20,M387
592.15,14,0,0,8,5,5921.499999999999,1,1,0,False,none,21017,24,M866
62.15,14,0,0,9,1,621.5,1,1,0,False,none,21018,25,M246
90.77,14,0,0,7,1,907.6999999999999,1,1,0,False,none,21019,5,M945
69.09,14,0,0,8,4,690.9,1,1,0,False,none,21020,13,M500
393.47,14,0,0,9,1,3934.7000000000003,1,2,0,False,none,21021,20,M369
37.47,14,0,0,6,5,374.7,1,2,0,False,none,21022,4,M741
146.84,14,0,0,4,2,1468.3999999999999,1,1,0,False,none,21023,6,M256
31.81,14,0,0,8,4,318.09999999999997,1,1,0,False,none,21024,23,M737
128.68,14,0,0,9,1,1286.8,1,1,0,False,none,21025,25,M769
53.35,14,0,0,3,2,533.5,1,1,0,False,none,21026,16,M540
52.16,14,0,0,8,2,521.5999999999999,1,1,0,False,none,21027,16,M891
5.48,14,0,0,3,4,54.800000000000004,1,1,0,False,none,21028,18,M556
67.47,14,0,0,7,5,674.6999999999999,1,2,0,False,none,21029,9,M800
51.36,14,0,0,3,2,513.5999999999999,1,1,0,False,none,21030,16,M333
30.65,14,0,0,9,4,306.49999999999994,1,1,0,False,none,21031,23,M810
149.53,14,0,0,6,5,1495.3,1,1,0,False,none,21032,14,M270
318.81,14,0,0,5,2,3188.1,1,1,0,False,none,21033,21,M188
63.23,14,0,0,0,3,632.3,1,1,0,False,none,21034,12,M104
349.2,14,0,0,9,2,3491.9999999999995,1,1,0,False,none,21035,1,M213
203.9,14,0,0,1,1,2039.0,1,1,0,False,none,21036,20,M453
14.23,14,0,0,8,2,142.29999999999998,1,2,0,False,none,21037,11,M142
22.25,14,0,0,2,5,222.5,1,1,0,False,none,21038,24,M905
308.3,14,0,0,1,3,3083.0,1,1,0,False,none,21039,7,M638
50.0,14,0,0,9,4,500.0,1,1,1,False,none,21040,3,M320
11.94,14,0,0,5,4,119.39999999999999,1,1,0,False,none,21041,3,M920
31.48,14,0,0,8,4,314.8,1,2,0,False,none,21042,3,M142
451.77,14,0,0,8,3,4517.7,1,2,0,False,none,21043,2,M974
249.39,14,0,0,1,3,2493.8999999999996,1,1,0,False,none,21044,7,M712
23.22,14,0,0,8,4,232.2,1,1,0,False,none,21045,3,M166
20.22,14,0,0,9,4,202.2,1,2,0,False,none,21046,8,M339
18.95,14,0,0,8,4,189.49999999999997,1,1,0,False,none,21047,8,M687
21.94,14,0,0,7,4,219.4,1,1,0,False,none,21048,8,M947
112.77,14,0,0,1,3,1127.6999999999998,1,1,0,False,none,21049,12,M260
54.29,14,0,0,7,3,542.9,1,2,0,False,none,21050,12,M946
322.92,14,0,0,2,2,3229.2,1,1,0,False,none,21051,1,M868
437.42,14,0,0,1,3,4374.2,1,1,0,False,none,21052,22,M639
29.37,14,0,0,8,4,293.7,1,1,0,False,none,21053,3,M999
40.0,14,0,0,3,5,400.0,1,1,1,False,none,21054,14,M924
63.91,14,0,0,8,5,639.0999999999999,1,1,0,False,none,21055,24,M880
5.99,14,0,0,1,4,59.9,1,2,0,False,none,21056,23,M433
132.12,14,0,0,4,5,1321.2,1,2,0,False,none,21057,14,M277
48.66,14,0,0,4,2,486.59999999999997,1,2,0,False,none,21058,16,M799
233.54,14,0,0,4,3,2335.3999999999996,1,1,0,False,none,21059,17,M376
382.47,14,0,0,2,2,3824.7000000000003,1,1,0,False,none,21060,1,M364
79.61,14,0,0,8,1,796.0999999999999,1,1,0,False,none,21061,25,M272
9.57,14,0,0,5,5,95.7,1,1,0,False,none,21062,24,M133
307.1,14,0,0,0,2,3071.0,1,1,0,False,none,21063,21,M114
183.33,14,0,0,7,1,1833.3,1,1,0,False,none,21064,10,M702
58.35,14,0,0,8,1,583.5,1,1,0,False,none,21065,5,M222
16.97,14,0,0,1,5,169.7,1,1,0,False,none,21066,4,M516
53.0,14,0,0,9,2,530.0,1,2,0,False,none,21067,16,M416
735.45,14,0,0,1,3,7354.5,1,1,0,False,none,21068,2,M236
67.44,14,0,0,1,1,674.4,1,1,0,False,none,21069,15,M607
52.16,14,0,0,6,2,521.5999999999999,1,1,0,False,none,21070,16,M173
14.75,14,0,0,3,4,147.5,1,1,0,False,none,21071,8,M310
783.42,14,0,0,7,5,7834.199999999999,1,1,0,False,none,21072,19,M898
320.07,14,0,0,0,3,3200.7,1,1,0,False,none,21073,7,M244
504.53,14,0,0,5,3,5045.299999999999,1,1,0,False,none,21074,22,M750
395.77,14,0,0,9,1,3957.7,1,1,0,False,none,21075,20,M865
183.44,14,0,0,9,3,1834.3999999999999,1,2,0,False,none,21076,7,M704
38.71,14,0,0,8,2,387.09999999999997,1,2,0,False,none,21077,11,M691
1392.44,14,0,0,9,5,13924.4,1,1,0,False,none,21078,19,M631
370.98,14,0,0,0,2,3709.8,1,2,0,False,none,21079,1,M708
214.28,14,0,0,6,5,2142.7999999999997,1,1,0,False,none,21080,9,M220
450.88,14,0,0,0,5,4508.799999999999,1,1,0,False,none,21081,4,M427
26.41,14,0,0,3,4,264.09999999999997,1,1,0,False,none,21082,23,M715
23.4,14,0,0,9,4,233.99999999999997,1,1,0,False,none,21083,8,M265
5.79,14,0,0,6,4,57.9,1,2,0,False,none,21084,18,M414
11.6,14,0,0,3,2,115.99999999999999,1,1,0,False,none,21085,11,M846
394.46,14,0,0,2,2,3944.5999999999995,1,1,0,False,none,21086,21,M525
50.4,14,0,0,2,2,503.99999999999994,1,1,0,False,none,21087,16,M355
239.63,14,0,0,3,3,2396.2999999999997,1,1,0,False,none,21088,7,M342
302.35,14,0,0,9,2,3023.5,1,2,0,False,none,21089,21,M339
443.94,14,0,0,8,3,4439.4,1,2,0,False,none,21090,22,M105
127.59,14,0,0,9,1,1275.8999999999999,1,1,0,False,none,21091,15,M266
19.42,14,0,0,7,2,194.20000000000002,1,2,0,False,none,21092,11,M724
83.3,14,0,0,4,1,832.9999999999999,1,3,0,False,none,21093,25,M215
68.7,14,0,0,1,3,687.0,1,1,0,False,none,21094,12,M283
309.29,14,0,0,9,2,3092.9,1,1,0,False,none,21095,1,M571
136.0,14,0,0,7,5,1360.0,1,1,0,True,duplicate_amount,21096,14,M972
74.92,14,0,0,3,5,749.1999999999999,1,1,0,False,none,21097,14,M909
33.85,14,0,0,8,1,338.5,1,1,0,False,none,21098,20,M984
206.99,14,0,0,6,3,2069.9,1,2,0,False,none,21099,17,M439
48.39,14,0,0,3,2,483.9,1,1,0,False,none,21100,16,M307
168.89,14,0,0,9,3,1688.8999999999999,1,1,0,False,none,21101,17,M249
29.02,14,0,0,9,4,290.2,1,1,0,False,none,21102,13,M151
427.14,14,0,0,3,3,4271.4,1,1,0,False,none,21103,2,M924
81.73,14,0,0,4,1,817.3,1,1,0,False,none,21104,15,M667
49.77,14,0,0,9,2,497.7,1,1,0,False,none,21105,16,M897
399.52,14,0,0,7,3,3995.2,1,1,0,False,none,21106,22,M473
109.04,14,0,0,5,1,1090.4,1,1,0,False,none,21107,25,M152
319.65,14,0,0,0,1,3196.4999999999995,1,1,0,False,none,21108,20,M191
174.26,14,0,0,6,1,1742.6,1,1,0,False,none,21109,10,M153
20.0,14,0,0,7,5,200.0,1,1,1,False,none,21110,9,M204
95.6,14,0,0,3,3,955.9999999999999,1,1,0,False,none,21111,12,M979
386.84,14,0,0,3,3,3868.3999999999996,1,1,0,False,none,21112,22,M660
217.83,14,0,0,8,5,2178.3,1,1,0,False,none,21113,9,M706
22.11,14,0,0,4,4,221.1,1,1,0,False,none,21114,3,M408
112.6,14,0,0,6,5,1125.9999999999998,1,1,0,False,none,21115,9,M378
5.0,14,0,0,3,1,50.0,1,1,0,False,none,21116,20,M397
206.6,14,0,0,6,1,2066.0,1,1,0,False,none,21117,20,M675
127.1,14,0,0,1,5,1270.9999999999998,1,1,0,False,none,21118,9,M467
348.33,14,0,0,2,1,3483.2999999999997,1,3,0,False,none,21119,20,M464
139.94,14,0,0,9,1,1399.3999999999999,1,1,0,False,none,21120,25,M736
3.46,14,0,0,1,4,34.599999999999994,1,1,0,False,none,21121,18,M985
99.29,14,0,0,2,1,992.9,1,1,0,False,none,21122,25,M405
334.45,14,0,0,1,1,3344.4999999999995,1,1,0,False,none,21123,20,M208
311.98,14,0,0,2,3,3119.8,1,1,0,False,none,21124,2,M165
70.7,14,0,0,6,5,707.0,1,1,0,False,none,21125,9,M656
88.22,14,0,0,8,1,882.1999999999999,1,1,0,False,none,21126,25,M891
126.76,14,0,0,4,5,1267.6,1,3,0,False,none,21127,14,M215
52.53,14,0,0,3,1,525.3,1,1,0,False,none,21128,20,M630
486.84,14,0,0,9,3,4868.4,1,1,0,False,none,21129,2,M184
284.19,14,0,0,5,3,2841.8999999999996,1,1,0,False,none,21130,7,M753
6.97,14,0,0,3,4,69.69999999999999,1,1,0,False,none,21131,18,M432
314.92,14,0,0,5,2,3149.2,1,1,0,False,none,21132,21,M599
23.15,14,0,0,6,4,231.49999999999997,1,1,0,False,none,21133,23,M534
3.35,14,0,0,2,4,33.5,1,1,0,False,none,21134,18,M905
50.06,14,0,0,5,2,500.6,1,1,0,False,none,21135,16,M188
212.69,14,0,0,5,3,2126.8999999999996,1,1,0,False,none,21136,17,M510
486.74,14,0,0,2,3,4867.4,1,1,0,False,none,21137,2,M385
4.13,14,0,0,9,4,41.3,1,1,0,False,none,21138,18,M194
76.93,14,0,0,4,1,769.3000000000001,1,1,0,False,none,21139,25,M670
